:START_ID,:END_ID,:type,article_id,od
审计,风险,在,756,在:审计:风险
风险,审计,在,756,在:风险:审计
省政府委,省政府,在,756,在:省政府委:省政府
人民政府,国有企业,在,756,在:人民政府:国有企业
土地所有权、承包权、经营权“三权分置,农房,在,757,在:土地所有权、承包权、经营权“三权分置:农房
旅游、先进制造业、科技创新,旅游、先进制造业、科技创新等领域合作，打造区域协作发展共同,在,757,在:旅游、先进制造业、科技创新:旅游、先进制造业、科技创新等领域合作，打造区域协作发展共同
丝路,海丝,在,757,在:丝路:海丝
就业,就业等方面实现“共建,在,757,在:就业:就业等方面实现“共建
基金,企业职工,在,757,在:基金:企业职工
职工,基金,在,757,在:职工:基金
就业,智慧就业,在,757,在:就业:智慧就业
智慧就业,就业,在,757,在:智慧就业:就业
福建省,开标现场提交，逾期,在,760,在:福建省:开标现场提交，逾期
科研院所,科技成果,在,761,在:科研院所:科技成果
科研院所,国有企业,在,761,在:科研院所:国有企业
国有企业,新兴产业,在,761,在:国有企业:新兴产业
现代农业建设,农产品,在,761,在:现代农业建设:农产品
农产品,示范基地,在,761,在:农产品:示范基地
示范基地,农产品,在,761,在:示范基地:农产品
农产品,龙头企业,在,761,在:农产品:龙头企业
龙头企业,三品一标,在,761,在:龙头企业:三品一标
双创示范基地示范引领作用，做优一批众创空间,双创示范基地示范引领作用，做优一批众创空间，提升一批科技企业孵化,在,761,在:双创示范基地示范引领作用，做优一批众创空间:双创示范基地示范引领作用，做优一批众创空间，提升一批科技企业孵化
一流,高职院校,在,761,在:一流:高职院校
人才,人才培训基地和国家级、省级技能大师,在,761,在:人才:人才培训基地和国家级、省级技能大师
人才,八闽人才卡,在,"761,838",在:人才:八闽人才卡
中小微企业,金服云,在,761,在:中小微企业:金服云
旅游,旅游岛加快建设，争取离岛免税政策,在,761,在:旅游:旅游岛加快建设，争取离岛免税政策
福州新区,产城融合、组团开发,在,761,在:福州新区:产城融合、组团开发
产城融合、组团开发,产城融合、组团开发”建设模式，打造闽江口金,在,761,在:产城融合、组团开发:产城融合、组团开发”建设模式，打造闽江口金
三创,三创”发展环境的“高地,在,761,在:三创:三创”发展环境的“高地
马上就办,一趟不用跑”、100个高频事项实现“最多跑一趟,在,761,在:马上就办:一趟不用跑”、100个高频事项实现“最多跑一趟
审批,审批时间缩减至法定时限的40％以内，工程建设项目,在,761,在:审批:审批时间缩减至法定时限的40％以内，工程建设项目
审批时间缩减至法定时限的40％以内，工程建设项目,审批,在,761,在:审批时间缩减至法定时限的40％以内，工程建设项目:审批
枫桥经验”和新时代“漳州110,枫桥经验”和新时代“漳州110”精神，推进基层社会治理创新，加快完善社会治安防控体系,在,761,在:枫桥经验”和新时代“漳州110:枫桥经验”和新时代“漳州110”精神，推进基层社会治理创新，加快完善社会治安防控体系
福建省,工程建设项目,在,762,在:福建省:工程建设项目
省政府,风险,在,765,在:省政府:风险
科技部,附件,在,765,在:科技部:附件
公厅关于全面开展工程建设项目,审批,在,767,在:公厅关于全面开展工程建设项目:审批
数字化,审查工作,在,767,在:数字化:审查工作
审查工作,审查工作方,在,767,在:审查工作:审查工作方
数字化,数字化审查工作,在,767,在:数字化:数字化审查工作
数字化审查工作,数字化审查工作方,在,767,在:数字化审查工作:数字化审查工作方
风险,数字化,在,767,在:风险:数字化
福建省,数字化,在,767,在:福建省:数字化
数字化,数字化审查系统,在,767,在:数字化:数字化审查系统
福建省施工图审查信息管理系统,审查系统,在,767,在:福建省施工图审查信息管理系统:审查系统
数字化,福建省施工图审查信息管理系统,在,767,在:数字化:福建省施工图审查信息管理系统
数字化,审查系统,在,767,在:数字化:审查系统
数字化审查系统,审查系统,在,767,在:数字化审查系统:审查系统
电子文件上传数字化,电子文件，并进行电子签名和签章，以满足施工图数字化,在,767,在:电子文件上传数字化:电子文件，并进行电子签名和签章，以满足施工图数字化
培训,数字化,在,767,在:培训:数字化
省工信厅,省工信厅将会同我厅,在,768,在:省工信厅:省工信厅将会同我厅
习近平,乡村,在,771,在:习近平:乡村
乡村,科技创新,在,771,在:乡村:科技创新
农机装备产业,农机,在,771,在:农机装备产业:农机
科技计划项目,中小型农机装备、特色经济,在,771,在:科技计划项目:中小型农机装备、特色经济
中小型农机装备、特色经济,农产品,在,771,在:中小型农机装备、特色经济:农产品
农产品,能源,在,771,在:农产品:能源
专精特新,专精特新”发展之路，积极培育在细分农机领域居全国前列的“单项冠军,在,771,在:专精特新:专精特新”发展之路，积极培育在细分农机领域居全国前列的“单项冠军
省农业农村厅,工信厅,在,771,在:省农业农村厅:工信厅
工信厅,工信厅、台港澳办、商务厅,在,771,在:工信厅:工信厅、台港澳办、商务厅
工信厅、台港澳办、商务厅,人民政府,在,771,在:工信厅、台港澳办、商务厅:人民政府
农业产业,农产品,在,771,在:农业产业:农产品
农产品,农产品初加工等机械,在,771,在:农产品:农产品初加工等机械
农产品初加工等机械,农产品初加工等机械装备和技术,在,771,在:农产品初加工等机械:农产品初加工等机械装备和技术
培训,农艺新技术,在,771,在:培训:农艺新技术
田间道路、下田,宜机化,在,771,在:田间道路、下田:宜机化
省农业农村厅、财政厅,省农业农村厅、财政厅、自然资源厅、税务局,在,771,在:省农业农村厅、财政厅:省农业农村厅、财政厅、自然资源厅、税务局
省农业农村厅、财政厅、自然资源厅、税务局,人民政府,在,771,在:省农业农村厅、财政厅、自然资源厅、税务局:人民政府
高校,实践，构建产学合作协同,在,771,在:高校:实践，构建产学合作协同
实践，构建产学合作协同,实践，构建产学合作协同育人项目实施体系,在,771,在:实践，构建产学合作协同:实践，构建产学合作协同育人项目实施体系
省级财政,农业机械,在,771,在:省级财政:农业机械
农业机械,农作物生产全程机械化示范基地,在,771,在:农业机械:农作物生产全程机械化示范基地
农作物生产全程机械化示范基地,全程机械化+综合农事,在,771,在:农作物生产全程机械化示范基地:全程机械化+综合农事
省税务局,人行福州中心支行,在,771,在:省税务局:人行福州中心支行
工信厅,农机装备产业,在,771,在:工信厅:农机装备产业
工信厅,工信厅、发改委、科技厅、教育厅、财政厅、自然资源厅、交通运输厅,在,771,在:工信厅:工信厅、发改委、科技厅、教育厅、财政厅、自然资源厅、交通运输厅
工信厅、发改委、科技厅、教育厅、财政厅、自然资源厅、交通运输厅,工信厅、发改委、科技厅、教育厅、财政厅、自然资源厅、交通运输厅、商务厅、国资委、税务局,在,771,在:工信厅、发改委、科技厅、教育厅、财政厅、自然资源厅、交通运输厅:工信厅、发改委、科技厅、教育厅、财政厅、自然资源厅、交通运输厅、商务厅、国资委、税务局
工信厅、发改委、科技厅、教育厅、财政厅、自然资源厅、交通运输厅、商务厅、国资委、税务局,人行福州中心支行,在,771,在:工信厅、发改委、科技厅、教育厅、财政厅、自然资源厅、交通运输厅、商务厅、国资委、税务局:人行福州中心支行
泉州,泉州市），在同一地,在,773,在:泉州:泉州市），在同一地
福建省,福建省医,在,"775,814",在:福建省:福建省医
科研院所,龙头企业,在,775,在:科研院所:龙头企业
龙头企业,龙头企业组建国家级医药科技研发创新平台，对新认定的国家重点实验室,在,775,在:龙头企业:龙头企业组建国家级医药科技研发创新平台，对新认定的国家重点实验室
国家企业重点,国家企业技术中心或教育部重点,在,775,在:国家企业重点:国家企业技术中心或教育部重点
国家企业技术中心或教育部重点,国家企业技术中心或教育部重点实验室,在,775,在:国家企业技术中心或教育部重点:国家企业技术中心或教育部重点实验室
法人,法人的最高资助2000万元，独立法人,在,775,在:法人:法人的最高资助2000万元，独立法人
省科技厅、财政厅,工信厅,在,"775,806",在:省科技厅、财政厅:工信厅
仿制药,厦门,在,775,在:仿制药:厦门
省工信厅,省工信厅、发改委、卫健委、科技厅、财政厅、教育厅、商务厅,在,775,在:省工信厅:省工信厅、发改委、卫健委、科技厅、财政厅、教育厅、商务厅
省工信厅、发改委、卫健委、科技厅、财政厅、教育厅、商务厅,人民政府,在,775,在:省工信厅、发改委、卫健委、科技厅、财政厅、教育厅、商务厅:人民政府
审批,审评,在,775,在:审批:审评
省财政厅,产业化,在,777,在:省财政厅:产业化
数字化,数字化转型，推进制造业服务化,在,"778,808,815",在:数字化:数字化转型，推进制造业服务化
知识产权,知识产权、专利,在,778,在:知识产权:知识产权、专利
发展专项资金,发展专项资金和其他省级及以上财政资金,在,778,在:发展专项资金:发展专项资金和其他省级及以上财政资金
发展专项资金和其他省级及以上财政资金,发展专项资金和其他省级及以上财政资金支持的同,在,778,在:发展专项资金和其他省级及以上财政资金:发展专项资金和其他省级及以上财政资金支持的同
数额，提供本次申报项目,数额，提供本次申报项目与已获支持项目,在,778,在:数额，提供本次申报项目:数额，提供本次申报项目与已获支持项目
数字经济,省财政厅,在,778,在:数字经济:省财政厅
省财政厅,政部,在,778,在:省财政厅:政部
数字经济,审核,在,778,在:数字经济:审核
发展专项资金,发展专项资金补助申报项目,在,778,在:发展专项资金:发展专项资金补助申报项目
附件,省财政厅,在,778,在:附件:省财政厅
审单位提交的评,省财政厅,在,778,在:审单位提交的评:省财政厅
发展专项资金,发展专项资金支持项目,在,778,在:发展专项资金:发展专项资金支持项目
福建省,台经济,在,778,在:福建省:台经济
绿色流通先进单位（商场、超市,绿色流通先进单位（商场、超市）,在,779,在:绿色流通先进单位（商场、超市:绿色流通先进单位（商场、超市）
农产品,销售专区并积极参与消费扶贫且有突出贡献的商贸流通企业，或者安全生产标准化二、三级达标的商贸企业，在同,在,779,在:农产品:销售专区并积极参与消费扶贫且有突出贡献的商贸流通企业，或者安全生产标准化二、三级达标的商贸企业，在同
销售专区并积极参与消费扶贫且有突出贡献的商贸流通企业，或者安全生产标准化二、三级达标的商贸企业，在同,销售专区并积极参与消费扶贫且有突出贡献的商贸流通企业，或者安全生产标准化二、三级达标的商贸企业，在同等条件,在,779,在:销售专区并积极参与消费扶贫且有突出贡献的商贸流通企业，或者安全生产标准化二、三级达标的商贸企业，在同:销售专区并积极参与消费扶贫且有突出贡献的商贸流通企业，或者安全生产标准化二、三级达标的商贸企业，在同等条件
省财政厅,绿色商场,在,779,在:省财政厅:绿色商场
福建省,绿色商场,在,779,在:福建省:绿色商场
两库,两库”主要信息项目，分期分批迁移导入到联合抽查“两库,在,780,在:两库:两库”主要信息项目，分期分批迁移导入到联合抽查“两库
大数据分析成果，以大数据,风险,在,780,在:大数据分析成果，以大数据:风险
省教育厅、公安厅、人社厅、生态环境厅,省税务局,在,780,在:省教育厅、公安厅、人社厅、生态环境厅:省税务局
省税务局,厦门税务局,在,780,在:省税务局:厦门税务局
厦门税务局,福州,在,780,在:厦门税务局:福州
省司法厅,执法,在,780,在:省司法厅:执法
执法,法人,在,780,在:执法:法人
培训,执法,在,780,在:培训:执法
产业化,产业化项目,在,"781,805,843",在:产业化:产业化项目
产业化项目,产业化项目，对新引进投资5亿元以上（含5亿元）且在签约一年内开工建设的重大项目,在,"781,805",在:产业化项目:产业化项目，对新引进投资5亿元以上（含5亿元）且在签约一年内开工建设的重大项目
科技领域的重大项目,一事一议,在,"781,805",在:科技领域的重大项目:一事一议
工信厅,省委,在,"781,805",在:工信厅:省委
一带一路,一带一路”空间信息走廊海丝研究院和海丝卫星应用技术服务中心、海丝卫星应用培训,在,"781,805",在:一带一路:一带一路”空间信息走廊海丝研究院和海丝卫星应用技术服务中心、海丝卫星应用培训
省工信厅、商务厅,省委,在,"781,805",在:省工信厅、商务厅:省委
民营企业,科研院所,在,"781,805,820",在:民营企业:科研院所
省工信厅、财政厅,省委,在,"781,805",在:省工信厅、财政厅:省委
上市,产证券化水平，实现资本,在,"781,805",在:上市:产证券化水平，实现资本
产证券化水平，实现资本,产证券化水平，实现资本公众化,在,"781,805",在:产证券化水平，实现资本:产证券化水平，实现资本公众化
融资,融资，募集资金在省内投资重大项目,在,"781,805",在:融资:融资，募集资金在省内投资重大项目
上市企业发行企业债,融资券,在,"781,805",在:上市企业发行企业债:融资券
融资券,融资,在,"781,805",在:融资券:融资
省委,福建证监局,在,"781,805",在:省委:福建证监局
省工信厅,省工信厅、发改委、财政厅、自然资源厅、住建厅、生态环境厅,在,"781,805",在:省工信厅:省工信厅、发改委、财政厅、自然资源厅、住建厅、生态环境厅
省工信厅、发改委、财政厅、自然资源厅、住建厅、生态环境厅,省委,在,"781,805",在:省工信厅、发改委、财政厅、自然资源厅、住建厅、生态环境厅:省委
发展专项资金,加大资金支持力度,在,"781,805",在:发展专项资金:加大资金支持力度
国家税收扶,融资,在,"781,805",在:国家税收扶:融资
工信厅,工信厅、财政厅、科技厅、市场监管局，省税务局,在,"781,805",在:工信厅:工信厅、财政厅、科技厅、市场监管局，省税务局
工信厅、财政厅、科技厅、市场监管局，省税务局,省委,在,"781,805",在:工信厅、财政厅、科技厅、市场监管局，省税务局:省委
一带一路,省政府,在,783,在:一带一路:省政府
泉州,泉州综合保税区,在,783,在:泉州:泉州综合保税区
省商务厅,省发改委,在,783,在:省商务厅:省发改委
省财政厅,海关,在,"783,901",在:省财政厅:海关
海关,税务局,在,783,在:海关:税务局
税务局,厦门税务局,在,783,在:税务局:厦门税务局
厦门税务局,厦门税务局、省市场监管局,在,783,在:厦门税务局:厦门税务局、省市场监管局
省发改委,省交通运输厅,在,"783,872",在:省发改委:省交通运输厅
省财政厅,省邮政管理局,在,783,在:省财政厅:省邮政管理局
溯源,数量管理方式，降低网购,在,783,在:溯源:数量管理方式，降低网购
现代科技手段，推广监管场所CT设备智能,现代科技手段，推广监管场所CT设备智能审图应用，提高机检查验效率,在,783,在:现代科技手段，推广监管场所CT设备智能:现代科技手段，推广监管场所CT设备智能审图应用，提高机检查验效率
银行,银行和有资质的第三方支付机构,在,783,在:银行:银行和有资质的第三方支付机构
国际贸易,国际贸易单一窗口跨境电商公共服务平台,在,783,在:国际贸易:国际贸易单一窗口跨境电商公共服务平台
国际贸易单一窗口跨境电商公共服务平台,金融机构,在,783,在:国际贸易单一窗口跨境电商公共服务平台:金融机构
海关,省税务局,在,783,在:海关:省税务局
培训,培训、统计等跨境电商发展支撑体系,在,783,在:培训:培训、统计等跨境电商发展支撑体系
融资,融资、贸易,在,"783,808,815",在:融资:融资、贸易
融资、贸易,融资,在,"783,808,815",在:融资、贸易:融资
省商务厅,金融,在,783,在:省商务厅:金融
海关,省邮政管理局,在,"783,872",在:海关:省邮政管理局
省邮政管理局,省统计局,在,783,在:省邮政管理局:省统计局
省统计局,省税务局,在,783,在:省统计局:省税务局
省税务局,省财政厅,在,783,在:省税务局:省财政厅
工信厅,社会事业局,在,784,在:工信厅:社会事业局
6·18,福州,在,784,在:6·18:福州
福州,科技创新平台政策,在,784,在:福州:科技创新平台政策
附件,6·18,在,784,在:附件:6·18
科技创新,科技创新成果,在,"785,842",在:科技创新:科技创新成果
科技创新,科技创新项目成果,在,785,在:科技创新:科技创新项目成果
省工信厅,项目申报单位,在,786,在:省工信厅:项目申报单位
平潭综合实验区,省工信厅,在,"786,855",在:平潭综合实验区:省工信厅
高校,省工信厅,在,786,在:高校:省工信厅
省工信厅,省教育厅,在,786,在:省工信厅:省教育厅
习近平,科技创新,在,787,在:习近平:科技创新
福州,海丝,在,"787,838",在:福州:海丝
海丝,龙头企业,在,787,在:海丝:龙头企业
金融,金融、经济,在,787,在:金融:金融、经济
金融、经济,人才,在,787,在:金融、经济:人才
福建省,高端外国专家团队,在,787,在:福建省:高端外国专家团队
附件材料,人才,在,787,在:附件材料:人才
人才,人才入选国家外专千人,在,787,在:人才:人才入选国家外专千人
人才入选国家外专千人,人才,在,787,在:人才入选国家外专千人:人才
人才,人才计划或省外专百人,在,787,在:人才:人才计划或省外专百人
福建省,青年外国专家引进计划,在,787,在:福建省:青年外国专家引进计划
福建省,服务重点扶贫县、革命老区苏区发展及闽台合作引智专项计划,在,787,在:福建省:服务重点扶贫县、革命老区苏区发展及闽台合作引智专项计划
福建省,高端外国专家团队引进计划,在,787,在:福建省:高端外国专家团队引进计划
高职院校,高校,在,788,在:高职院校:高校
职业院校,高职院校,在,788,在:职业院校:高职院校
高职院校,职业院校,在,788,在:高职院校:职业院校
教师,教师不少于50%，行业企业专家,在,788,在:教师:教师不少于50%，行业企业专家
培训,培训的条件要求请登录中国职业教育,在,788,在:培训:培训的条件要求请登录中国职业教育
培训的条件要求请登录中国职业教育,重要新闻,在,788,在:培训的条件要求请登录中国职业教育:重要新闻
附件,附件2），深入了解证书内涵，自主选择X证书,在,788,在:附件:附件2），深入了解证书内涵，自主选择X证书
附件2），深入了解证书内涵，自主选择X证书,培训,在,788,在:附件2），深入了解证书内涵，自主选择X证书:培训
培训,培训的条件要求并结合实际制,在,788,在:培训:培训的条件要求并结合实际制
大赛目的充分发挥“创客中国”“创响福建”创新创业大赛活动作用，发掘和培育一批“双创,双创,在,789,在:大赛目的充分发挥“创客中国”“创响福建”创新创业大赛活动作用，发掘和培育一批“双创:双创
中小企业,三创,在,789,在:中小企业:三创
三创,双创,在,789,在:三创:双创
福州,培训,在,789,在:福州:培训
学生,福建省五一劳动奖章,在,789,在:学生:福建省五一劳动奖章
学生,福建省工人先锋号,在,789,在:学生:福建省工人先锋号
高校,工业园区,在,789,在:高校:工业园区
民营经济,民营经济已成为全省经济社会发展的重要力量，在全省经济,在,790,在:民营经济:民营经济已成为全省经济社会发展的重要力量，在全省经济
民营经济已成为全省经济社会发展的重要力量，在全省经济,三分天下有其二”，并呈现“67789,在,790,在:民营经济已成为全省经济社会发展的重要力量，在全省经济:三分天下有其二”，并呈现“67789
三分天下有其二”，并呈现“67789,民营经济,在,790,在:三分天下有其二”，并呈现“67789:民营经济
民营经济,科技成果,在,790,在:民营经济:科技成果
省工信厅,民营企业,在,790,在:省工信厅:民营企业
三个一百,省委,在,790,在:三个一百:省委
政策落实年”活动，以“惠企政策入百园进万企,培训力度，进一步提高政策知晓率,在,790,在:政策落实年”活动，以“惠企政策入百园进万企:培训力度，进一步提高政策知晓率
融资,国有企业,在,790,在:融资:国有企业
无间贷”“连连贷,贷款,在,790,在:无间贷”“连连贷:贷款
贷款,专利权,在,790,在:贷款:专利权
专利权,专利权、商标权,在,790,在:专利权:专利权、商标权
专利权、商标权,专利权、商标权等质押,在,790,在:专利权、商标权:专利权、商标权等质押
专利权、商标权等质押,融资,在,790,在:专利权、商标权等质押:融资
企业家培养企业家,人才,在,"790,828",在:企业家培养企业家:人才
福建省,农产品,在,"791,869",在:福建省:农产品
农产品,附件,在,791,在:农产品:附件
一企一单,平潭综合实验区,在,792,在:一企一单:平潭综合实验区
人才,财政部,在,794,在:人才:财政部
人才,培训基地项目,在,794,在:人才:培训基地项目
集训基地申报国家级高技能培训基地,人才,在,794,在:集训基地申报国家级高技能培训基地:人才
人才,人才，支持其纳入大师,在,794,在:人才:人才，支持其纳入大师
人才,人才领办省级技能大师,在,794,在:人才:人才领办省级技能大师
十二五,人才,在,794,在:十二五:人才
培训,教师,在,"794,827",在:培训:教师
教师,教师队伍，师,在,794,在:教师:教师队伍，师
教师队伍，师,教师队伍，师生,在,794,在:教师队伍，师:教师队伍，师生
教师队伍，师生,教师,在,794,在:教师队伍，师生:教师
培训,培训装备和能力评价等方面，构建成较为完备,在,794,在:培训:培训装备和能力评价等方面，构建成较为完备
培训装备和能力评价等方面，构建成较为完备,人才,在,794,在:培训装备和能力评价等方面，构建成较为完备:人才
人才,培训体系,在,794,在:人才:培训体系
企业职工,人才,在,794,在:企业职工:人才
技工院校,职业院校,在,794,在:技工院校:职业院校
职业院校,实习,在,794,在:职业院校:实习
专项资金,就业,在,794,在:专项资金:就业
专项资金,培训基地和大师工作室项目的补助资金,在,794,在:专项资金:培训基地和大师工作室项目的补助资金
人才,人才工,在,794,在:人才:人才工
人才工,人才,在,794,在:人才工:人才
人才,企业职工,在,794,在:人才:企业职工
二五,人才,在,794,在:二五:人才
人才,健全和完善工作机制，做好已建项目日常管理工作，加大项目实施力度,在,794,在:人才:健全和完善工作机制，做好已建项目日常管理工作，加大项目实施力度
泉州,附件,在,796,在:泉州:附件
科研院所,科技计划项目,在,797,在:科研院所:科技计划项目
高新技术企业,科技小巨人领军企业,在,"797,843,846",在:高新技术企业:科技小巨人领军企业
中介服务机构,制造+服务,在,797,在:中介服务机构:制造+服务
发展专项资金,发展专项资金给予国家级示范基地500万元、示范单位（项目,在,797,在:发展专项资金:发展专项资金给予国家级示范基地500万元、示范单位（项目
发展专项资金给予国家级示范基地500万元、示范单位（项目,发展专项资金给予国家级示范基地500万元、示范单位（项目）300万元奖励，省级示范基地200万元、特色基地100万元、示范单位（项目,在,797,在:发展专项资金给予国家级示范基地500万元、示范单位（项目:发展专项资金给予国家级示范基地500万元、示范单位（项目）300万元奖励，省级示范基地200万元、特色基地100万元、示范单位（项目
省体育局,工信厅,在,797,在:省体育局:工信厅
省体育局,省发改委,在,797,在:省体育局:省发改委
省体育局,人民政府,在,797,在:省体育局:人民政府
培训,培训、比赛,在,797,在:培训:培训、比赛
旅游项目,旅游,在,"797,836",在:旅游项目:旅游
旅游,发展专项资金,在,797,在:旅游:发展专项资金
发展专项资金,旅游专项资金,在,797,在:发展专项资金:旅游专项资金
培育30项国家体育,培育30项国家体育旅游,在,797,在:培育30项国家体育:培育30项国家体育旅游
培育30项国家体育旅游,培育30项国家体育旅游精品项目，建成30个省级体育旅游,在,797,在:培育30项国家体育旅游:培育30项国家体育旅游精品项目，建成30个省级体育旅游
省体育局,省体育局、文旅厅,在,797,在:省体育局:省体育局、文旅厅
省体育局、文旅厅,人民政府,在,797,在:省体育局、文旅厅:人民政府
发展专项资金,发展专项资金、省级电影专项资金,在,797,在:发展专项资金:发展专项资金、省级电影专项资金
发展专项资金、省级电影专项资金,发展专项资金,在,797,在:发展专项资金、省级电影专项资金:发展专项资金
绿道,绿道、登山步道,在,797,在:绿道:绿道、登山步道
绿道、登山步道,地、自驾车,在,797,在:绿道、登山步道:地、自驾车
地、自驾车,旅游,在,797,在:地、自驾车:旅游
省体育局,省体育局、财政厅,在,797,在:省体育局:省体育局、财政厅
省体育局、财政厅,福建银保监局,在,797,在:省体育局、财政厅:福建银保监局
人民政府,融资,在,797,在:人民政府:融资
财政资金对体育产业发展支持力度，优化资金使用方向，重点支持品牌赛,培训,在,797,在:财政资金对体育产业发展支持力度，优化资金使用方向，重点支持品牌赛:培训
风险,信贷,在,"797,836",在:风险:信贷
信贷,上市,在,797,在:信贷:上市
厦门市税务局,省体育局,在,797,在:厦门市税务局:省体育局
金融,税费、用地等产业政策,在,797,在:金融:税费、用地等产业政策
人民政府,省工业和信息化厅,在,797,在:人民政府:省工业和信息化厅
培训,培训〔2003〕299号）规定晋升高级工程师任职条件的均可申报评,在,798,在:培训:培训〔2003〕299号）规定晋升高级工程师任职条件的均可申报评
台湾,技术职务任职资格评,在,798,在:台湾:技术职务任职资格评
学生,学生信息,在,798,在:学生:学生信息
省政府,中职校,在,798,在:省政府:中职校
中职校,中职校（含技校,在,798,在:中职校:中职校（含技校
中职校（含技校,评聘合一,在,798,在:中职校（含技校:评聘合一
工业和信息化厅,泉州,在,799,在:工业和信息化厅:泉州
附件,海峡杯,在,799,在:附件:海峡杯
工业,工业项目,在,800,在:工业:工业项目
土地使用权,土地使用权可一并出让，不计建设用地容积率,在,800,在:土地使用权:土地使用权可一并出让，不计建设用地容积率
土地使用权可一并出让，不计建设用地容积率,土地使用权可一并出让，不计建设用地容积率，其出让价格根据分层利用情况，比照其地上用地基准地价的一定比例评,在,800,在:土地使用权可一并出让，不计建设用地容积率:土地使用权可一并出让，不计建设用地容积率，其出让价格根据分层利用情况，比照其地上用地基准地价的一定比例评
省工信厅,省工信厅、省科技厅,在,800,在:省工信厅:省工信厅、省科技厅
省工信厅、省科技厅,税务局,在,800,在:省工信厅、省科技厅:税务局
学生,福建省,在,802,在:学生:福建省
省人社厅、财政厅,省人社厅、财政厅、统计局,在,803,在:省人社厅、财政厅:省人社厅、财政厅、统计局
省人社厅、财政厅、统计局,税务局,在,803,在:省人社厅、财政厅、统计局:税务局
省人社厅、财政厅,人民政府,在,803,在:省人社厅、财政厅:人民政府
基金,财政部,在,803,在:基金:财政部
省税务局,省人社厅,在,803,在:省税务局:省人社厅
保障资金,保障资金及时筹集到位，确保养老金,在,803,在:保障资金:保障资金及时筹集到位，确保养老金
省人社厅、财政厅,省税务局,在,803,在:省人社厅、财政厅:省税务局
平潭综合实验区,省级财政,在,806,在:平潭综合实验区:省级财政
五个一批,新兴产业,在,806,在:五个一批:新兴产业
新兴产业,五个一批,在,806,在:新兴产业:五个一批
新兴产业,新兴产业集群发展工程，符合条件,在,806,在:新兴产业:新兴产业集群发展工程，符合条件
新兴产业集群发展工程，符合条件,新兴产业,在,806,在:新兴产业集群发展工程，符合条件:新兴产业
省级财政,一事一议,在,806,在:省级财政:一事一议
实际使用外资,省级财政,在,806,在:实际使用外资:省级财政
省农业农村厅,省农业农村厅、林业局、财政厅,在,806,在:省农业农村厅:省农业农村厅、林业局、财政厅
税性比重、完成预,省级财政,在,806,在:税性比重、完成预:省级财政
实体经济,企业债券,在,806,在:实体经济:企业债券
企业债券,公用设施等项目建设，按债券,在,806,在:企业债券:公用设施等项目建设，按债券
公用设施等项目建设，按债券,公用设施等项目建设，按债券当年发行规模给予发债,在,806,在:公用设施等项目建设，按债券:公用设施等项目建设，按债券当年发行规模给予发债
省发改委、财政厅,金融,在,806,在:省发改委、财政厅:金融
省财政厅,省财政厅、生态环境厅,在,806,在:省财政厅:省财政厅、生态环境厅
高职院校,职业教育质量提升计划中央专项资金,在,806,在:高职院校:职业教育质量提升计划中央专项资金
省住建厅,省住建厅、财政厅,在,806,在:省住建厅:省住建厅、财政厅
卫健委,卫健委、财政厅,在,806,在:卫健委:卫健委、财政厅
双创,创新创业竞赛,在,806,在:双创:创新创业竞赛
省工信厅、财政厅,人民政府,在,806,在:省工信厅、财政厅:人民政府
中小微企业,双创,在,806,在:中小微企业:双创
农村,乡村,在,806,在:农村:乡村
乡村,专项资金,在,806,在:乡村:专项资金
省发改委,省发改委、效能办、商务厅,在,806,在:省发改委:省发改委、效能办、商务厅
组织落实工作,组织落实工作，并纳入部门考核,在,806,在:组织落实工作:组织落实工作，并纳入部门考核
基金,数核,在,807,在:基金:数核
习近平,八字方针,在,"808,815",在:习近平:八字方针
国际贸易,走出去,在,"808,815",在:国际贸易:走出去
终端服务平台发展成为个性化,终端服务平台发展成为个性化、精准化,在,"808,815",在:终端服务平台发展成为个性化:终端服务平台发展成为个性化、精准化
工信厅,工信厅、卫健委、科技厅、商务厅,在,"808,815",在:工信厅:工信厅、卫健委、科技厅、商务厅
工信厅、卫健委、科技厅、商务厅,人民政府,在,"808,815",在:工信厅、卫健委、科技厅、商务厅:人民政府
工信厅,工信厅、科技厅、商务厅,在,"808,815",在:工信厅:工信厅、科技厅、商务厅
工信厅、科技厅、商务厅,人民政府,在,"808,815",在:工信厅、科技厅、商务厅:人民政府
科研院所,创业创新,在,"808,815",在:科研院所:创业创新
省发改委,省发改委、市场监管局、商务厅,在,"808,815",在:省发改委:省发改委、市场监管局、商务厅
省发改委、市场监管局、商务厅,省发改委、市场监管局、商务厅、公安厅,在,"808,815",在:省发改委、市场监管局、商务厅:省发改委、市场监管局、商务厅、公安厅
省发改委、市场监管局、商务厅、公安厅,金融,在,"808,815",在:省发改委、市场监管局、商务厅、公安厅:金融
法人,基金,在,"808,815",在:法人:基金
基金,上市平台经济,在,"808,815",在:基金:上市平台经济
融资,融资担保机构主动为平台初创企业融资,在,"808,815",在:融资:融资担保机构主动为平台初创企业融资
融资担保机构主动为平台初创企业融资,金融,在,"808,815",在:融资担保机构主动为平台初创企业融资:金融
工信厅、商务厅,工信厅、商务厅、科技厅、财政厅、税务局,在,"808,815",在:工信厅、商务厅:工信厅、商务厅、科技厅、财政厅、税务局
