word,label
请,O
、,O
科,O
研,O
支,O
持,O
等,O
方,O
面,O
享,O
受,O
与,O
国,O
有,O
、,O
外,O
资,O
企,O
业,O
同,O
等,O
政,O
策,O
待,O
遇,O
（,O
二,O
）,O
科,O
技,O
型,O
中,B-Org
小,I-Org
企,I-Org
业,E-Org
、,O
创,O
客,O
（,O
由,O
入,B-Org
驻,I-Org
管,I-Org
理,I-Org
机,I-Org
构,E-Org
统,O
一,O
代,O
为,O
申,O
请,O
）,O
、,O
大,B-Org
仪,I-Org
产,I-Org
权,I-Org
单,I-Org
位,E-Org
按,O
照,O
申,O
请,O
通,O
知,O
要,O
求,O
，,O
在,O
创,B-Eve
新,I-Eve
券,E-Eve
管,O
理,O
系,O
统,O
中,O
填,O
报,O
提,O
交,O
鼓,O
励,O
毕,O
业,O
年,O
度,O
离,O
校,O
未,O
就,B-Eve
业,E-Eve
建,O
档,O
立,O
卡,O
贫,O
困,O
家,O
庭,O
、,O
城,O
乡,O
低,O
保,O
家,O
庭,O
、,O
零,O
就,B-Eve
业,E-Eve
家,O
庭,O
高,B-Org
校,E-Org
毕,O
业,O
生,O
，,O
残,O
疾,O
高,B-Org
校,E-Org
毕,O
业,O
生,O
和,O
离,O
校,O
年,O
以,O
上,O
未,O
就,B-Eve
业,E-Eve
高,B-Org
校,E-Org
毕,O
业,O
生,O
积,O
极,O
参,O
加,O
职,O
业,O
培,O
训,O
，,O
培,O
训,O
期,O
间,O
同,O
等,O
享,O
受,O
失,O
业,O
人,O
员,O
培,O
训,O
生,O
活,O
费,O
补,O
贴,O
福,B-Loc
建,I-Loc
省,E-Loc
人,B-Org
民,I-Org
政,I-Org
府,I-Org
办,I-Org
公,I-Org
厅,E-Org
责,O
任,O
单,O
位,O
：,O
省,B-Dep
发,I-Dep
改,I-Dep
委,E-Dep
、,O
工,B-Dep
信,I-Dep
厅,E-Dep
，,O
三,O
明,O
、,O
南,O
平,O
和,O
龙,O
岩,O
市,O
政,O
府,O
再,O
建,O
设,O
一,O
批,O
产,O
业,O
技,O
术,O
分,O
院,O
，,O
将,O
·,S-Eve
协,B-Org
同,I-Org
创,I-Org
新,I-Org
院,E-Org
产,O
业,O
技,O
术,O
分,O
院,O
打,O
造,O
成,O
服,O
务,O
常,O
年,O
对,O
接,O
工,O
作,O
的,O
平,O
台,O
和,O
有,O
效,O
抓,O
手,O
推,O
动,O
银,B-Org
行,E-Org
业,O
金,B-Org
融,I-Org
机,I-Org
构,E-Org
完,O
善,O
服,O
务,O
民,B-Org
营,I-Org
企,I-Org
业,E-Org
内,O
部,O
绩,O
效,O
考,O
核,O
机,O
制,O
和,O
尽,O
职,O
免,O
责,O
机,O
制,O
，,O
营,O
造,O
分,O
支,O
机,O
构,O
和,O
业,O
务,O
人,O
员,O
对,O
民,B-Org
营,I-Org
企,I-Org
业,E-Org
“,O
愿,B-Eve
贷,I-Eve
、,I-Eve
敢,I-Eve
贷,I-Eve
、,I-Eve
会,I-Eve
贷,E-Eve
”,O
的,O
积,O
极,O
氛,O
围,O
创,B-Per
业,I-Per
致,I-Per
富,I-Per
带,I-Per
头,I-Per
人,E-Per
和,O
创,B-Per
业,I-Per
农,I-Per
户,E-Per
培,B-Eve
训,E-Eve
享,O
受,O
新,O
型,O
职,O
业,O
农,O
民,O
培,B-Eve
训,E-Eve
政,O
策,O
，,O
按,O
照,O
闽,O
财,O
农,O
〔,O
〕,O
号,O
文,O
件,O
规,O
定,O
予,O
以,O
补,O
助,O
福,B-Loc
建,I-Loc
省,E-Loc
申,O
报,O
年,O
高,B-Org
校,E-Org
毕,O
业,O
生,O
创,O
业,O
孵,O
化,O
基,O
地,O
支,O
持,O
建,O
设,O
项,O
目,O
的,O
通,O
知,O
福,B-Loc
建,I-Loc
省,E-Loc
开,O
展,O
年,O
享,O
受,O
政,O
府,O
特,O
殊,O
津,O
贴,O
人,O
员,O
选,O
拔,O
工,O
作,O
的,O
通,O
知,O
加,O
强,O
民,B-Org
营,I-Org
（,I-Org
中,I-Org
小,I-Org
）,I-Org
企,I-Org
业,E-Org
生,B-Eve
产,I-Eve
经,I-Eve
营,E-Eve
运,O
行,O
监,O
测,O
，,O
抓,O
好,O
政,O
策,O
研,O
究,O
和,O
储,O
备,O
，,O
持,O
续,O
健,O
全,O
支,O
持,O
民,B-Org
营,I-Org
（,I-Org
中,I-Org
小,I-Org
）,I-Org
企,I-Org
业,E-Org
发,B-Eve
展,I-Eve
法,I-Eve
规,I-Eve
政,I-Eve
策,I-Eve
体,I-Eve
系,E-Eve
推,O
动,O
我,O
省,O
科,B-Org
技,I-Org
企,I-Org
业,I-Org
孵,I-Org
化,I-Org
器,E-Org
、,O
众,B-Org
创,I-Org
空,I-Org
间,E-Org
的,O
建,O
设,O
和,O
发,O
展,O
引,O
导,O
督,O
促,O
金,B-Eve
融,E-Eve
机,I-Org
构,E-Org
科,O
学,O
设,O
置,O
服,O
务,O
民,B-Org
营,I-Org
企,I-Org
业,E-Org
小,B-Org
微,I-Org
企,I-Org
业,E-Org
考,O
核,O
指,O
标,O
和,O
激,O
励,O
办,O
法,O
，,O
推,O
出,O
更,O
多,O
针,O
对,O
小,B-Org
微,I-Org
企,I-Org
业,E-Org
的,O
金,B-Eve
融,E-Eve
创,O
新,O
产,O
品,O
，,O
提,O
升,O
金,B-Eve
融,E-Eve
服,O
务,O
的,O
覆,O
盖,O
面,O
、,O
可,O
得,O
性,O
和,O
满,O
意,O
度,O
（,O
二,O
）,O
发,O
挥,O
政,O
府,O
性,O
融,B-Eve
资,E-Eve
担,O
保,O
机,O
构,O
作,O
用,O
支,O
持,O
小,B-Org
微,I-Org
企,I-Org
业,E-Org
开,O
展,O
高,B-Org
职,I-Org
院,I-Org
校,E-Org
与,O
企,O
业,O
合,O
作,O
举,O
办,O
混,O
合,O
所,O
有,O
制,O
二,B-Org
级,I-Org
办,I-Org
学,I-Org
机,I-Org
构,E-Org
、,O
产,O
业,O
学,O
院,O
建,O
设,O
试,O
点,O
，,O
推,O
进,O
企,O
业,O
参,O
与,O
人,B-Per
才,E-Per
培,O
养,O
主,O
动,O
对,O
标,O
国,O
际,O
一,O
流,O
营,O
商,O
环,O
境,O
，,O
推,O
广,O
厦,B-Loc
门,E-Loc
优,O
化,O
营,O
商,O
环,O
境,O
做,O
法,O
和,O
经,O
验,O
，,O
大,O
幅,O
压,O
减,O
行,O
政,O
审,B-Eve
批,E-Eve
前,O
置,O
事,O
项,O
（,O
二,O
）,O
推,O
动,O
休,O
闲,O
农,O
业,O
和,O
乡,B-Org
村,E-Org
旅,B-Eve
游,E-Eve
升,O
级,O
推,O
动,O
职,B-Org
业,I-Org
院,I-Org
校,E-Org
与,O
行,O
业,O
企,O
业,O
共,O
建,O
共,O
享,O
优,O
质,O
公,O
共,O
教,O
育,O
资,O
源,O
，,O
建,O
立,O
一,O
批,O
“,O
互,B-Eve
联,I-Eve
网,I-Eve
+,E-Eve
”,O
培,B-Eve
训,E-Eve
平,O
台,O
（,O
责,O
任,O
单,O
位,O
：,O
省,O
金,B-Eve
融,E-Eve
监,O
管,O
局,O
、,O
财,O
政,O
厅,O
，,O
人,B-Org
行,I-Org
福,I-Org
州,I-Org
中,I-Org
心,I-Org
支,I-Org
行,E-Org
、,O
福,B-Dep
建,I-Dep
银,I-Dep
保,I-Dep
监,I-Dep
局,E-Dep
，,O
各,O
设,O
区,O
市,O
人,B-Dep
民,I-Dep
政,I-Dep
府,E-Dep
、,O
平,O
潭,O
综,O
合,O
实,O
验,O
区,O
管,O
委,O
会,O
）,O
各,O
设,O
区,O
市,O
科,O
技,O
局,O
（,O
外,O
专,O
局,O
）,O
、,O
平,B-Loc
潭,I-Loc
综,I-Loc
合,I-Loc
实,I-Loc
验,I-Loc
区,E-Loc
社,B-Dep
会,I-Dep
事,I-Dep
业,I-Dep
局,E-Dep
及,O
省,O
直,O
（,O
中,O
直,O
）,O
单,O
位,O
对,O
项,B-Org
目,I-Org
申,I-Org
报,I-Org
单,I-Org
位,E-Org
的,O
材,O
料,O
进,O
行,O
审,B-Eve
核,E-Eve
把,O
关,O
，,O
并,O
登,O
录,O
科,B-Dep
技,I-Dep
部,E-Dep
（,O
国,O
家,O
外,O
专,O
局,O
）,O
“,O
外,B-Eve
国,I-Eve
专,I-Eve
家,I-Eve
项,I-Eve
目,I-Eve
管,I-Eve
理,I-Eve
信,I-Eve
息,I-Eve
系,I-Eve
统,E-Eve
”,O
进,O
行,O
网,O
上,O
审,B-Eve
核,E-Eve
福,B-Loc
建,I-Loc
省,E-Loc
外,O
经,O
贸,O
助,O
保,O
贷,O
入,O
池,O
企,O
业,O
申,B-Ent
请,I-Ent
表,E-Ent
鼓,O
励,O
省,O
内,O
高,B-Org
校,E-Org
、,O
科,B-Org
研,I-Org
院,I-Org
所,E-Org
与,O
氟,O
化,O
工,O
骨,O
干,O
企,O
业,O
合,O
作,O
，,O
对,O
企,O
业,O
主,O
要,O
技,O
术,O
人,O
员,O
进,O
行,O
在,O
职,O
联,O
合,O
培,O
养,O
（,O
）,O
新,O
颖,O
化,O
：,O
年,O
内,O
新,O
授,O
权,O
的,O
发,B-Ent
明,I-Ent
专,I-Ent
利,E-Ent
或,O
独,O
特,O
、,O
独,O
有,O
的,O
工,O
艺,O
、,O
配,O
方,O
专,B-Ent
有,I-Ent
技,I-Ent
术,E-Ent
证,O
明,O
材,O
料,O
或,O
证,O
书,O
复,O
印,O
件,O
，,O
企,O
业,O
发,O
展,O
“,O
新,B-Eve
技,I-Eve
术,I-Eve
、,I-Eve
新,I-Eve
产,I-Eve
业,I-Eve
、,I-Eve
新,I-Eve
业,I-Eve
态,I-Eve
、,I-Eve
新,I-Eve
模,I-Eve
式,E-Eve
”,O
四,O
新,O
经,O
济,O
、,O
信,O
息,O
化,O
应,O
用,O
水,O
平,O
说,O
明,O
材,O
料,O
对,O
确,O
有,O
需,O
要,O
的,O
就,B-Eve
业,E-Eve
困,O
难,O
高,B-Org
校,E-Org
毕,O
业,O
生,O
创,O
办,O
企,O
业,O
，,O
各,O
类,O
高,B-Org
校,E-Org
毕,O
业,O
生,O
创,O
业,O
孵,O
化,O
基,O
地,O
（,O
创,O
业,O
园,O
）,O
可,O
适,O
当,O
延,O
长,O
孵,O
化,O
周,O
期,O
.,O
坚,O
持,O
绿,B-Eve
色,I-Eve
发,I-Eve
展,E-Eve
，,O
加,O
强,O
源,O
头,O
管,O
控,O
，,O
结,O
合,O
闽,O
东,O
北,O
、,O
闽,O
西,O
南,O
两,O
大,O
经,O
济,O
协,O
作,O
区,O
建,O
设,O
，,O
对,O
重,O
点,O
区,O
域,O
、,O
重,O
点,O
流,O
域,O
、,O
重,O
点,O
行,O
业,O
和,O
产,O
业,O
布,O
局,O
严,O
格,O
规,O
划,O
环,B-Eve
评,E-Eve
，,O
引,O
导,O
产,O
业,O
布,O
局,O
、,O
项,O
目,O
布,O
局,O
与,O
资,O
源,O
环,O
境,O
承,O
载,O
力,O
相,O
适,O
应,O
引,O
导,O
各,O
银,B-Org
行,E-Org
业,O
机,O
构,O
进,O
一,O
步,O
加,O
强,O
小,B-Org
微,I-Org
企,I-Org
业,E-Org
贷,B-Eve
款,E-Eve
利,O
率,O
管,O
理,O
，,O
实,O
施,O
差,O
别,O
化,O
的,O
利,O
率,O
定,O
价,O
，,O
确,O
保,O
年,O
普,O
惠,O
型,O
小,B-Org
微,I-Org
企,I-Org
业,E-Org
贷,B-Eve
款,E-Eve
利,O
率,O
保,O
持,O
在,O
合,O
理,O
水,O
平,O
针,O
对,O
有,O
技,O
能,O
提,O
升,O
需,O
求,O
的,O
就,B-Eve
业,E-Eve
困,O
难,O
高,B-Org
校,E-Org
毕,O
业,O
生,O
，,O
就,B-Eve
业,E-Eve
“,O
红,B-Eve
娘,E-Eve
”,O
要,O
结,O
合,O
本,O
地,O
高,B-Org
校,E-Org
毕,O
业,O
生,O
就,B-Eve
业,E-Eve
见,O
习,O
计,O
划,O
，,O
积,O
极,O
推,O
荐,O
他,O
们,O
参,O
与,O
就,B-Eve
业,E-Eve
见,O
习,O
具,O
有,O
完,O
善,O
的,O
人,B-Per
才,E-Per
激,O
励,O
、,O
知,B-Ent
识,I-Ent
产,I-Ent
权,E-Ent
管,O
理,O
、,O
开,O
放,O
共,O
享,O
等,O
管,O
理,O
制,O
度,O
（,O
详,O
见,O
推,O
动,O
民,B-Org
营,I-Org
企,I-Org
业,E-Org
积,O
极,O
参,O
与,O
混,B-Org
合,I-Org
所,I-Org
有,I-Org
制,I-Org
经,I-Org
济,E-Org
，,O
深,O
度,O
参,O
与,O
军,O
民,O
融,O
合,O
发,O
展,O
（,O
国,O
科,O
发,O
火,O
〔,O
〕,O
号,O
）,O
，,O
年,O
科,B-Dep
技,I-Dep
部,E-Dep
、,O
财,B-Dep
政,I-Dep
部,E-Dep
、,O
教,O
育,O
部,O
、,O
国,O
家,O
网,O
信,O
办,O
和,O
全,O
国,O
工,B-Org
商,I-Org
联,E-Org
举,O
办,O
第,O
八,O
届,O
中,O
国,O
创,B-Eve
新,I-Eve
创,I-Eve
业,I-Eve
大,B-Eve
赛,E-Eve
，,O
我,O
省,O
将,O
继,O
续,O
举,O
办,O
第,O
八,O
届,O
中,O
国,O
创,B-Eve
新,I-Eve
创,I-Eve
业,I-Eve
大,B-Eve
赛,E-Eve
（,O
福,O
建,O
赛,O
区,O
）,O
暨,O
第,O
七,O
届,O
福,O
建,O
创,B-Eve
新,I-Eve
创,I-Eve
业,I-Eve
大,B-Eve
赛,E-Eve
（,O
以,O
下,O
简,O
称,O
“,O
大,B-Eve
赛,E-Eve
”,O
）,O
引,O
导,O
辖,O
内,O
银,B-Org
行,E-Org
持,O
续,O
完,O
善,O
服,O
务,O
小,B-Org
微,I-Org
企,I-Org
业,E-Org
的,O
组,B-Eve
织,I-Eve
架,I-Eve
构,E-Eve
),O
.,O
各,O
有,O
关,O
单,O
位,O
：,O
为,O
进,O
一,O
步,O
深,O
入,O
推,O
进,O
我,O
省,O
标,O
准,O
和,O
标,O
准,O
化,O
工,O
作,O
，,O
鼓,O
励,O
和,O
支,O
持,O
企,O
业,O
、,O
机,O
关,O
、,O
事,O
业,O
单,O
位,O
、,O
行,O
业,O
协,O
会,O
、,O
高,O
等,O
院,O
校,O
、,O
科,B-Org
研,I-Org
院,I-Org
所,E-Org
等,O
社,O
会,O
各,O
界,O
力,O
量,O
积,O
极,O
参,O
与,O
标,O
准,O
化,O
工,O
作,O
，,O
根,O
据,O
省,B-Dep
政,I-Dep
府,E-Dep
办,O
公,O
厅,O
继,O
续,O
安,O
排,O
普,B-Eve
惠,I-Eve
金,I-Eve
融,I-Eve
发,I-Eve
展,I-Eve
资,I-Eve
金,E-Eve
，,O
落,O
实,O
融,B-Eve
资,E-Eve
担,B-Eve
保,I-Eve
资,I-Eve
金,I-Eve
政,I-Eve
策,E-Eve
，,O
促,O
进,O
“,O
小,B-Eve
微,I-Eve
农,E-Eve
”,O
融,B-Eve
资,E-Eve
校,O
企,O
双,O
方,O
共,O
同,O
制,O
定,O
人,B-Per
才,E-Per
培,O
养,O
方,O
案,O
，,O
实,B-Eve
践,I-Eve
性,I-Eve
教,I-Eve
学,E-Eve
课,O
时,O
不,O
少,O
于,O
总,O
课,O
时,O
的,O
%,O
为,O
落,O
实,O
好,O
助,O
保,O
贷,O
政,O
策,O
，,O
更,O
好,O
地,O
帮,O
助,O
有,O
融,B-Eve
资,E-Eve
需,O
求,O
的,O
外,O
经,O
贸,O
企,O
业,O
获,O
得,O
信,B-Eve
贷,E-Eve
资,O
金,O
，,O
切,O
实,O
缓,O
解,O
“,O
融,B-Eve
资,I-Eve
难,I-Eve
、,I-Eve
融,I-Eve
资,I-Eve
贵,E-Eve
”,O
问,O
题,O
福,B-Loc
建,I-Loc
省,E-Loc
认,O
定,O
机,O
构,O
具,O
体,O
要,O
求,O
：,O
.,O
营,B-Ent
业,I-Ent
执,I-Ent
照,E-Ent
：,O
企,O
业,O
加,O
盖,O
公,O
章,O
的,O
营,B-Ent
业,I-Ent
执,I-Ent
照,E-Ent
扫,O
描,O
件,O
（,O
财,B-Dep
政,I-Dep
部,E-Dep
、,O
国,O
家,O
发,O
展,O
改,O
革,O
委,O
、,O
海,B-Dep
关,E-Dep
总,O
署,O
、,O
国,B-Dep
家,I-Dep
税,I-Dep
务,I-Dep
总,I-Dep
局,E-Dep
公,O
告,O
年,O
第,O
号,O
）,O
.,O
各,O
单,O
位,O
拟,O
列,O
入,O
汇,O
编,O
的,O
军,O
民,O
融,O
合,O
科,B-Eve
技,I-Eve
成,I-Eve
果,E-Eve
（,O
附,B-Ent
件,E-Ent
）,O
鼓,O
励,O
龙,B-Org
头,I-Org
企,I-Org
业,E-Org
与,O
高,B-Org
校,E-Org
、,O
科,B-Org
研,I-Org
院,I-Org
所,E-Org
、,O
上,B-Org
下,I-Org
游,I-Org
企,I-Org
业,E-Org
及,O
各,O
类,O
基,B-Org
金,E-Org
等,O
加,O
强,O
合,O
作,O
，,O
创,O
建,O
省,O
级,O
氟,B-Ent
化,I-Ent
工,I-Ent
产,I-Ent
业,E-Ent
创,O
新,O
平,O
台,O
（,O
九,O
）,O
其,O
他,O
需,O
上,O
传,O
的,O
附,B-Ent
件,E-Ent
要,O
求,O
企,O
业,O
还,O
需,O
上,O
传,O
以,O
下,O
材,O
料,O
：,O
.,O
营,B-Ent
业,I-Ent
执,I-Ent
照,E-Ent
：,O
企,O
业,O
加,O
盖,O
公,O
章,O
的,O
营,B-Ent
业,I-Ent
执,I-Ent
照,E-Ent
扫,O
描,O
件,O
（,O
三,O
）,O
省,B-Dep
商,I-Dep
务,I-Dep
厅,E-Dep
、,O
省,B-Dep
财,I-Dep
政,I-Dep
厅,E-Dep
对,O
展,O
会,O
活,O
动,O
行,O
使,O
监,O
督,O
权,O
，,O
并,O
根,O
据,O
项,O
目,O
进,O
展,O
情,O
况,O
适,O
时,O
进,O
行,O
抽,O
查,O
（,O
八,O
）,O
同,O
一,O
企,O
业,O
同,O
一,O
年,O
度,O
省,O
数,B-Eve
字,I-Eve
经,I-Eve
济,E-Eve
发,B-Eve
展,I-Eve
专,I-Eve
项,I-Eve
资,I-Eve
金,E-Eve
不,O
重,O
复,O
享,O
受,O
为,O
贯,O
彻,O
落,O
实,O
党,O
的,O
十,O
九,O
大,O
和,O
十,O
九,O
届,O
二,O
中,O
、,O
三,O
中,O
全,O
会,O
精,O
神,O
，,O
深,O
入,O
贯,O
彻,O
习,B-Per
近,I-Per
平,E-Per
总,O
书,O
记,O
关,O
于,O
科,B-Eve
技,I-Eve
创,I-Eve
新,E-Eve
和,O
引,O
才,O
引,O
智,O
工,O
作,O
的,O
重,O
要,O
论,O
述,O
，,O
落,O
实,O
省,B-Dep
委,E-Dep
十,O
届,O
七,O
次,O
全,O
会,O
、,O
省,O
“,O
两,B-Eve
会,E-Eve
”,O
精,O
神,O
，,O
推,O
进,O
高,O
质,O
量,O
发,O
展,O
落,O
实,O
赶,O
超,O
，,O
根,O
据,O
责,O
任,O
单,O
位,O
：,O
省,B-Dep
教,I-Dep
育,I-Dep
厅,E-Dep
、,O
人,O
社,O
厅,O
、,O
工,B-Dep
信,I-Dep
厅,E-Dep
、,O
国,O
资,O
委,O
、,O
税,B-Dep
务,I-Dep
局,E-Dep
，,O
各,O
相,O
关,O
行,O
业,O
主,O
管,O
部,O
门,O
各,O
地,O
要,O
按,O
照,O
本,O
实,O
施,O
意,O
见,O
要,O
求,O
，,O
组,O
织,O
有,O
关,O
部,O
门,O
结,O
合,O
本,O
地,O
实,O
际,O
和,O
财,O
力,O
水,O
平,O
合,O
理,O
确,O
定,O
享,O
受,O
政,O
策,O
的,O
困,O
难,O
企,O
业,O
范,O
围,O
，,O
突,O
出,O
重,O
点,O
帮,B-Per
扶,I-Per
对,I-Per
象,E-Per
，,O
合,O
理,O
确,O
定,O
补,O
贴,O
等,O
标,O
准,O
，,O
用,O
足,O
用,O
好,O
财,B-Eve
政,I-Eve
资,I-Eve
金,E-Eve
，,O
促,O
进,O
各,O
项,O
政,O
策,O
尽,O
快,O
落,O
地,O
见,O
效,O
（,O
五,O
）,O
开,O
展,O
创,B-Per
业,I-Per
致,I-Per
富,I-Per
带,I-Per
头,I-Per
人,E-Per
培,B-Eve
训,E-Eve
福,B-Loc
建,I-Loc
省,E-Loc
发,B-Dep
展,I-Dep
和,I-Dep
改,I-Dep
革,I-Dep
委,I-Dep
员,I-Dep
会,E-Dep
为,O
规,O
范,O
科,O
技,O
创,B-Eve
新,I-Eve
券,E-Eve
补,O
助,O
专,B-Eve
项,I-Eve
资,I-Eve
金,E-Eve
的,O
使,O
用,O
和,O
管,O
理,O
，,O
促,O
进,O
创,O
新,O
创,O
业,O
事,O
业,O
发,O
展,O
，,O
根,O
据,O
省,B-Dep
政,I-Dep
府,E-Dep
（,O
四,O
）,O
申,O
报,O
主,O
体,O
为,O
具,O
有,O
独,O
立,O
法,B-Per
人,E-Per
资,O
格,O
的,O
企,O
业,O
，,O
在,O
福,B-Loc
建,I-Loc
省,E-Loc
注,O
册,O
登,O
记,O
时,O
间,O
原,O
则,O
上,O
不,O
少,O
于,O
年,O
（,O
以,O
申,O
报,O
时,O
间,O
确,O
定,O
，,O
从,O
省,O
外,O
引,O
进,O
的,O
新,O
项,O
目,O
除,O
外,O
）,O
责,O
任,O
单,O
位,O
：,O
省,B-Dep
工,I-Dep
信,I-Dep
厅,E-Dep
、,O
发,O
改,O
委,O
、,O
财,O
政,O
厅,O
、,O
生,B-Dep
态,I-Dep
环,I-Dep
境,I-Dep
厅,E-Dep
、,O
商,O
务,O
厅,O
，,O
三,O
明,O
、,O
南,O
平,O
和,O
龙,O
岩,O
市,O
政,O
府,O
促,O
进,O
各,O
地,O
建,O
立,O
党,B-Dep
委,I-Dep
政,I-Dep
府,E-Dep
与,O
商,B-Org
会,I-Org
组,I-Org
织,E-Org
、,O
民,B-Org
营,I-Org
企,I-Org
业,E-Org
沟,O
通,O
协,O
商,O
机,O
制,O
，,O
及,O
时,O
反,O
映,O
和,O
解,O
决,O
民,B-Org
营,I-Org
企,I-Org
业,E-Org
和,O
商,O
会,O
遇,O
到,O
的,O
难,O
题,O
将,O
全,O
省,B-Dep
政,I-Dep
府,E-Dep
应,O
急,O
周,O
转,O
金,O
规,O
模,O
逐,O
步,O
提,O
高,O
至,O
亿,O
元,O
以,O
上,O
，,O
加,O
大,O
对,O
民,B-Org
营,I-Org
企,I-Org
业,E-Org
“,O
过,B-Eve
桥,E-Eve
”,O
转,O
贷,O
支,O
持,O
完,O
善,O
政,O
策,O
执,O
行,O
方,O
式,O
，,O
提,O
高,O
精,O
准,O
服,O
务,O
水,O
平,O
，,O
破,O
解,O
“,O
堵,B-Eve
点,I-Eve
”,I-Eve
“,I-Eve
痛,I-Eve
点,E-Eve
”,O
，,O
推,O
动,O
民,B-Org
营,I-Org
企,I-Org
业,E-Org
聚,O
焦,O
实,O
体,O
、,O
做,O
精,O
主,O
业,O
，,O
创,O
新,O
发,O
展,O
、,O
做,O
强,O
做,O
优,O
福,B-Loc
建,I-Loc
省,E-Loc
工,B-Dep
业,I-Dep
和,I-Dep
信,I-Dep
息,I-Dep
化,I-Dep
厅,E-Dep
福,B-Loc
建,I-Loc
省,E-Loc
发,B-Dep
展,I-Dep
和,I-Dep
改,I-Dep
革,I-Dep
委,I-Dep
员,I-Dep
会,E-Dep
鼓,O
励,O
省,O
级,O
扶,O
贫,O
开,O
发,O
重,O
点,O
县,O
出,O
台,O
相,O
关,O
政,O
策,O
，,O
支,O
持,O
符,O
合,O
条,O
件,O
的,O
企,O
事,O
业,O
单,O
位,O
科,B-Per
研,I-Per
人,I-Per
员,E-Per
回,O
到,O
贫,B-Org
困,I-Org
村,E-Org
领,O
办,O
创,O
办,O
产,O
业,O
项,O
目,O
，,O
享,O
受,O
国,O
家,O
和,O
我,O
省,O
有,O
关,O
离,O
岗,O
创,O
业,O
的,O
优,O
惠,O
政,O
策,O
福,B-Loc
建,I-Loc
省,E-Loc
外,O
经,O
贸,O
助,O
保,O
贷,O
入,O
池,O
企,O
业,O
申,B-Ent
请,I-Ent
表,E-Ent
支,O
持,O
骨,O
干,O
企,O
业,O
、,O
行,O
业,O
组,O
织,O
、,O
职,B-Org
业,I-Org
院,I-Org
校,E-Org
等,O
共,O
同,O
组,O
建,O
多,O
元,O
投,B-Org
资,I-Org
主,I-Org
体,E-Org
职,O
教,O
集,O
团,O
，,O
以,O
资,O
本,O
为,O
纽,O
带,O
、,O
登,O
记,O
企,B-Per
业,I-Per
法,I-Per
人,E-Per
，,O
带,O
动,O
中,B-Org
小,I-Org
企,I-Org
业,E-Org
参,O
与,O
，,O
促,O
进,O
集,O
团,O
成,O
员,O
的,O
深,O
度,O
合,O
作,O
和,O
协,O
同,O
发,O
展,O
.,O
将,O
近,O
三,O
个,O
会,O
计,O
年,O
度,O
企,O
业,O
研,O
发,O
费,O
用,O
专,O
项,O
审,B-Eve
计,E-Eve
报,O
告,O
全,O
部,O
内,O
容,O
（,O
含,O
中,B-Org
介,I-Org
机,I-Org
构,E-Org
承,B-Ent
诺,I-Ent
书,E-Ent
）,O
，,O
做,O
成,O
一,O
个,O
文,O
件,O
上,O
传,O
（,O
一,O
）,O
公,O
共,O
就,B-Eve
业,E-Eve
和,O
人,B-Per
才,E-Per
服,O
务,O
机,O
构,O
工,O
作,O
人,O
员,O
积,O
极,O
为,O
退,B-Per
役,I-Per
军,I-Per
人,E-Per
提,O
供,O
政,O
策,O
咨,O
询,O
、,O
职,O
业,O
指,O
导,O
和,O
职,O
业,O
介,O
绍,O
等,O
基,O
本,O
公,O
共,O
就,B-Eve
业,E-Eve
服,O
务,O
，,O
促,O
进,O
退,B-Per
役,I-Per
军,I-Per
人,E-Per
就,B-Eve
业,E-Eve
创,O
业,O
年,O
月,O
日,O
（,O
此,O
件,O
主,O
动,O
公,O
开,O
）,O
各,O
设,O
区,O
市,O
经,O
信,O
委,O
（,O
经,O
信,O
局,O
）,O
、,O
财,O
政,O
局,O
，,O
平,B-Loc
潭,I-Loc
综,I-Loc
合,I-Loc
实,I-Loc
验,I-Loc
区,E-Loc
经,O
发,O
局,O
、,O
财,O
政,O
金,B-Eve
融,E-Eve
局,O
：,O
大,O
力,O
支,O
持,O
教,O
育,O
共,O
享,O
平,O
台,O
、,O
在,B-Eve
线,I-Eve
教,I-Eve
育,E-Eve
企,O
业,O
与,O
科,B-Org
研,I-Org
院,I-Org
所,E-Org
、,O
高,B-Org
校,E-Org
、,O
企,O
业,O
、,O
产,B-Loc
业,I-Loc
园,I-Loc
区,E-Loc
、,O
孵,O
化,O
基,O
地,O
及,O
国,O
内,O
外,O
知,O
名,O
研,O
发,O
机,O
构,O
开,O
展,O
合,O
作,O
，,O
打,O
造,O
终,O
身,O
教,O
育,O
、,O
职,B-Eve
业,I-Eve
教,I-Eve
育,E-Eve
资,O
源,O
共,O
享,O
生,O
态,O
圈,O
企,O
业,O
拥,O
有,O
发,B-Ent
明,I-Ent
专,I-Ent
利,E-Ent
、,O
软,B-Ent
件,I-Ent
著,I-Ent
作,I-Ent
权,E-Ent
或,O
专,B-Ent
有,I-Ent
技,I-Ent
术,E-Ent
项,O
以,O
上,O
，,O
主,O
导,O
产,O
品,O
和,O
服,O
务,O
具,O
有,O
自,B-Ent
主,I-Ent
知,I-Ent
识,I-Ent
产,I-Ent
权,E-Ent
，,O
并,O
在,O
生,O
产,O
中,O
应,O
用,O
责,O
任,O
单,O
位,O
：,O
省,B-Dep
教,I-Dep
育,I-Dep
厅,E-Dep
、,O
发,O
改,O
委,O
、,O
工,B-Dep
信,I-Dep
厅,E-Dep
、,O
科,O
技,O
厅,O
，,O
各,O
相,O
